Item Number,Derived Item,Is New,Added On,Is Deleted,Deleted On,MBS Fee,CPI Rate,CPI MBS Fee
48612,,-,-,Yes,01-01-2019,2447.85,13.1408,2769.52
48613,,-,-,Yes,01-01-2019,3481.8,13.1408,3939.34
48615,,-,-,Yes,01-01-2019,442.45,13.1408,500.59
48618,,-,-,Yes,01-01-2019,2447.85,13.1408,2769.52
48621,,-,-,Yes,01-01-2019,1600.65,13.1408,1810.99
48624,,-,-,Yes,01-01-2019,1977.2,13.1408,2237.02
48627,,-,-,Yes,01-01-2019,2541.85,13.1408,2875.87
48630,,-,-,Yes,01-01-2019,2824.35,13.1408,3195.49
48632,,-,-,Yes,01-01-2019,1561.3,13.1408,1766.47
48636,,-,-,Yes,01-01-2019,809.55,13.1408,915.93
48639,,-,-,Yes,01-01-2019,1365,13.1408,1544.37
48640,,-,-,Yes,01-01-2019,3481.8,13.1408,3939.34
48642,,-,-,Yes,01-01-2019,800.2,13.1408,905.35
48645,,-,-,Yes,01-01-2019,1082.7,13.1408,1224.98
48648,,-,-,Yes,01-01-2019,1082.7,13.1408,1224.98
48651,,-,-,Yes,01-01-2019,1506.45,13.1408,1704.41
48654,,-,-,Yes,01-01-2019,1082.7,13.1408,1224.98
48657,,-,-,Yes,01-01-2019,1506.45,13.1408,1704.41
48660,,-,-,Yes,01-01-2019,1082.7,13.1408,1224.98
48663,,-,-,Yes,01-01-2019,809.55,13.1408,915.93
48666,,-,-,Yes,01-01-2019,489.55,13.1408,553.88
48669,,-,-,Yes,01-01-2019,1459.2,13.1408,1650.95
48672,,-,-,Yes,01-01-2019,1092.25,13.1408,1235.78
48675,,-,-,Yes,01-01-2019,659.15,13.1408,745.77
48678,,-,-,Yes,01-01-2019,565.45,13.1408,639.76
48681,,-,-,Yes,01-01-2019,941.45,13.1408,1065.16
48684,,-,-,Yes,01-01-2019,941.45,13.1408,1065.16
48687,,-,-,Yes,01-01-2019,1317.8,13.1408,1490.97
48690,,-,-,Yes,01-01-2019,1506.45,13.1408,1704.41
48691,,-,-,Yes,01-01-2019,1793.65,13.1408,2029.35
48692,,-,-,Yes,01-01-2019,1208.95,13.1408,1367.82
48693,,-,-,Yes,01-01-2019,584.7,13.1408,661.53
48694,,-,-,Yes,01-01-2019,1082.7,13.1408,1224.98
48900,,-,-,-,-,282.35,13.1408,319.45
48903,,-,-,-,-,564.85,13.1408,639.08
48906,,-,-,-,-,564.85,13.1408,639.08
48909,,-,-,-,-,753.25,13.1408,852.23
48912,,-,-,Yes,01-07-2021,329.6,0,329.6
48915,,-,-,-,-,753.25,13.1408,852.23
48918,,-,-,-,-,1506.45,13.1408,1704.41
48921,,-,-,-,-,1553.4,13.1408,1757.53
48924,,-,-,-,-,1788.85,13.1408,2023.92
48927,,-,-,-,-,367.05,13.1408,415.28
48930,,-,-,Yes,01-07-2021,753.25,0,753.25
48933,,-,-,Yes,01-07-2021,988.55,0,988.55
48936,,-,-,Yes,01-07-2021,753.25,0,753.25
48939,,-,-,-,-,1082.7,13.1408,1224.98
48942,,-,-,-,-,1412.2,13.1408,1597.77
48945,,-,-,-,-,272.95,13.1408,308.82
48948,,-,-,-,-,611.9,13.1408,692.31
48951,,-,-,-,-,894.4,13.1408,1011.93
48954,,-,-,-,-,941.45,13.1408,1065.16
48957,,-,-,Yes,01-07-2021,1082.7,0,1082.7
48958,,Yes,01-07-2021,-,-,1126.55,0,1126.55
48960,,-,-,-,-,941.45,13.1408,1065.16
48972,,Yes,01-07-2021,-,-,450.5,0,450.5
48980,,Yes,01-07-2021,-,-,832.65,0,832.65
48983,,Yes,01-07-2021,-,-,610.65,0,610.65
48986,,Yes,01-07-2021,-,-,832.65,0,832.65
49100,,-,-,-,-,329.6,13.1408,372.91
49103,,-,-,Yes,01-07-2021,706.05,0,706.05
49104,,Yes,01-07-2021,-,-,551,0,551
49105,,Yes,01-07-2021,-,-,808.15,0,808.15
49106,,-,-,-,-,941.45,13.1408,1065.16
49109,,-,-,-,-,706.05,13.1408,798.83
49112,,-,-,-,-,706.05,13.1408,798.83
49115,,-,-,-,-,1129.65,13.1408,1278.1
49116,,-,-,-,-,1491.15,13.1408,1687.1
49117,,-,-,-,-,1789.35,13.1408,2024.48
49118,,-,-,-,-,272.95,13.1408,308.82
49121,,-,-,-,-,611.9,13.1408,692.31
49124,,Yes,01-07-2021,-,-,386.55,0,386.55
49200,,-,-,-,-,818.95,13.1408,926.57
49203,,-,-,-,-,807.2,0,807.2
49206,,-,-,-,-,564.85,13.1408,639.08
49209,,-,-,-,-,753.25,13.1408,852.23
49210,,-,-,-,-,994.3,13.1408,1124.96
49211,,-,-,Yes,01-07-2021,1193.15,0,1193.15
49212,,-,-,-,-,235.5,13.1408,266.45
49213,,Yes,01-07-2021,-,-,876.65,0,876.65
49215,,-,-,-,-,649.7,13.1408,735.08
49218,,-,-,-,-,272.95,13.1408,308.82
49219,,Yes,01-07-2021,-,-,284,0,284
49220,,Yes,01-07-2021,-,-,636.75,0,636.75
49221,,-,-,-,-,611.9,13.1408,692.31
49224,,-,-,-,-,706.05,13.1408,798.83
49227,,-,-,-,-,706.05,13.1408,798.83
49230,,Yes,01-07-2021,-,-,958.55,0,958.55
49233,,Yes,01-07-2021,-,-,403.6,0,403.6
49236,,Yes,01-07-2021,-,-,608.45,0,608.45
49239,,Yes,01-07-2021,-,-,302.7,0,302.7
49300,,-,-,-,-,521.25,13.1408,589.75
49303,,-,-,-,-,546,13.1408,617.75
49306,,-,-,-,-,1082.7,13.1408,1224.98
49309,,-,-,-,-,753.25,13.1408,852.23
49312,,-,-,Yes,01-07-2021,941.45,0,941.45
49315,,-,-,-,-,847.35,13.1408,958.7
49318,,-,-,-,-,1317.8,13.1408,1490.97
49319,,-,-,-,-,2315.3,13.1408,2619.55
49321,,-,-,-,-,1600.65,13.1408,1810.99
49324,,-,-,Yes,01-07-2021,1882.95,0,1882.95
49327,,-,-,Yes,01-07-2021,2165.35,0,2165.35
49330,,-,-,Yes,01-07-2021,2165.35,0,2165.35
49333,,-,-,Yes,01-07-2021,2447.85,0,2447.85
49336,,-,-,Yes,01-07-2021,357.7,0,357.7
49339,,-,-,Yes,01-07-2021,2777.3,0,2777.3
49342,,-,-,Yes,01-07-2021,2777.3,0,2777.3
49345,,-,-,Yes,01-07-2021,3295.1,0,3295.1
49346,,-,-,Yes,01-07-2021,847.35,0,847.35
49360,,-,-,-,-,343.95,13.1408,389.15
49363,,-,-,-,-,414.2,13.1408,468.63
49366,,-,-,-,-,611.9,13.1408,692.31
49372,,Yes,01-07-2021,-,-,959.8,0,959.8
49374,,Yes,01-07-2021,-,-,1782.55,0,1782.55
49376,,Yes,01-07-2021,-,-,2193.95,0,2193.95
49378,,Yes,01-07-2021,-,-,1919.6,0,1919.6
49380,,Yes,01-07-2021,-,-,2331.05,0,2331.05
49382,,Yes,01-07-2021,-,-,3016.65,0,3016.65
49384,,Yes,01-07-2021,-,-,3565.1,0,3565.1
49386,,Yes,01-07-2021,-,-,2468.15,0,2468.15
49388,,Yes,01-07-2021,-,-,2879.6,0,2879.6
49390,,Yes,01-07-2021,-,-,3428,0,3428
49392,,Yes,01-07-2021,-,-,4799.2,0,4799.2
49394,,Yes,01-07-2021,-,-,4113.6,0,4113.6
49396,,Yes,01-07-2021,-,-,2742.35,0,2742.35
49398,,Yes,01-07-2021,-,-,2056.85,0,2056.85
49500,,-,-,-,-,376.55,13.1408,426.03
49503,,-,-,-,-,489.55,13.1408,553.88
49506,,-,-,-,-,734.4,13.1408,830.91
49509,,-,-,-,-,753.25,13.1408,852.23
49512,,-,-,-,-,1371.25,0,1371.25
49515,,-,-,-,-,847.35,13.1408,958.7
49516,,Yes,01-07-2021,-,-,2196.65,0,2196.65
49517,,-,-,-,-,1206.35,13.1408,1364.87
49518,,-,-,-,-,1317.8,13.1408,1490.97
49519,,-,-,-,-,2315.3,13.1408,2619.55
49521,,-,-,-,-,1600.65,13.1408,1810.99
49524,,-,-,-,-,1882.95,13.1408,2130.38
49525,,Yes,01-07-2021,-,-,1665.5,0,1665.5
49527,,-,-,-,-,1371.25,0,1371.25
49530,,-,-,-,-,1977.2,13.1408,2237.02
49533,,-,-,-,-,2645.55,0,2645.55
49534,,-,-,-,-,756.75,0,756.75
49536,,-,-,-,-,941.45,13.1408,1065.16
49539,,-,-,Yes,01-07-2021,941.45,0,941.45
49542,,-,-,-,-,1317.8,13.1408,1490.97
49544,,Yes,01-07-2021,-,-,1596.45,0,1596.45
49545,,-,-,Yes,01-07-2021,753.25,0,753.25
49548,,-,-,-,-,941.45,13.1408,1065.16
49551,,-,-,-,-,1317.8,13.1408,1490.97
49554,,-,-,-,-,1882.95,13.1408,2130.38
49557,,-,-,Yes,01-07-2021,272.95,0,272.95
49558,,-,-,Yes,01-07-2021,272.95,0,272.95
49559,,-,-,Yes,01-07-2021,408.7,0,408.7
49560,,-,-,Yes,01-07-2021,551.6,0,551.6
49561,,-,-,Yes,01-07-2021,674,0,674
49562,,-,-,Yes,01-07-2021,735.5,0,735.5
49563,,-,-,Yes,01-07-2021,796.7,0,796.7
49564,,-,-,-,-,919.05,13.1408,1039.82
49565,,Yes,01-07-2021,-,-,1372.6,0,1372.6
49566,,-,-,Yes,01-07-2021,753.25,0,753.25
49569,,-,-,-,-,753.25,13.1408,852.23
49570,,Yes,01-07-2021,-,-,284,0,284
49572,,Yes,01-07-2021,-,-,691.15,0,691.15
49574,,Yes,01-07-2021,-,-,691.15,0,691.15
49576,,Yes,01-07-2021,-,-,691.15,0,691.15
49578,,Yes,01-07-2021,-,-,691.15,0,691.15
49580,,Yes,01-07-2021,-,-,691.15,0,691.15
49582,,Yes,01-07-2021,-,-,807.05,0,807.05
49584,,Yes,01-07-2021,-,-,807.05,0,807.05
49586,,Yes,01-07-2021,-,-,807.05,0,807.05
49590,,Yes,01-07-2021,-,-,386.55,0,386.55
49700,,-,-,Yes,01-07-2021,272.95,0,272.95
49703,,-,-,-,-,611.9,13.1408,692.31
49706,,-,-,-,-,329.6,13.1408,372.91
49709,,-,-,-,-,706.05,13.1408,798.83
49712,,-,-,-,-,979.6,0,979.6
49715,,-,-,-,-,1129.65,13.1408,1278.1
49716,,-,-,-,-,1491.15,13.1408,1687.1
49717,,-,-,-,-,1789.35,13.1408,2024.48
49718,,-,-,-,-,376.55,13.1408,426.03
49721,,-,-,Yes,01-07-2021,235.5,0,235.5
49724,,-,-,-,-,659.15,13.1408,745.77
49727,,-,-,-,-,282.35,13.1408,319.45
49728,,-,-,-,-,564.7,13.1408,638.91
49730,,Yes,01-07-2021,-,-,636.75,0,636.75
49732,,Yes,01-07-2021,-,-,636.75,0,636.75
49734,,Yes,01-07-2021,-,-,342.9,0,342.9
49736,,Yes,01-07-2021,-,-,685.85,0,685.85
49738,,Yes,01-07-2021,-,-,489.75,0,489.75
49740,,Yes,01-07-2021,-,-,1469.5,0,1469.5
49742,,Yes,01-07-2021,-,-,1387.2,0,1387.2
49744,,Yes,01-07-2021,-,-,2080.85,0,2080.85
49760,,Yes,01-07-2021,-,-,367.35,0,367.35
49761,,Yes,01-07-2021,-,-,538.8,0,538.8
49762,,Yes,01-07-2021,-,-,597.9,0,597.9
49763,,Yes,01-07-2021,-,-,657,0,657
49764,,Yes,01-07-2021,-,-,716.15,0,716.15
49765,,Yes,01-07-2021,-,-,775.2,0,775.2
49766,,Yes,01-07-2021,-,-,834.4,0,834.4
49767,,Yes,01-07-2021,-,-,893.5,0,893.5
49768,,Yes,01-07-2021,-,-,952.6,0,952.6
49769,,Yes,01-07-2021,-,-,942.85,0,942.85
49770,,Yes,01-07-2021,-,-,1567.2,0,1567.2
49771,,Yes,01-07-2021,-,-,386.55,0,386.55
49772,,Yes,01-07-2021,-,-,341.15,0,341.15
49773,,Yes,01-07-2021,-,-,422.85,0,422.85
49774,,Yes,01-07-2021,-,-,288,0,288
49775,,Yes,01-07-2021,-,-,388.85,0,388.85
49776,,Yes,01-07-2021,-,-,1223,0,1223
49777,,Yes,01-07-2021,-,-,724.15,0,724.15
49778,,Yes,01-07-2021,-,-,1086.25,0,1086.25
49779,,Yes,01-07-2021,-,-,1267.25,0,1267.25
49780,,Yes,01-07-2021,-,-,1448.3,0,1448.3
49781,,Yes,01-07-2021,-,-,1086.25,0,1086.25
49782,,Yes,01-07-2021,-,-,588.35,0,588.35
49783,,Yes,01-07-2021,-,-,789,0,789
49784,,Yes,01-07-2021,-,-,901.6,0,901.6
49785,,Yes,01-07-2021,-,-,1014.25,0,1014.25
49786,,Yes,01-07-2021,-,-,1126.9,0,1126.9
49787,,Yes,01-07-2021,-,-,1239.5,0,1239.5
49788,,Yes,01-07-2021,-,-,1352.15,0,1352.15
49789,,Yes,01-07-2021,-,-,1163.05,0,1163.05
49790,,Yes,01-07-2021,-,-,1010.2,0,1010.2
49791,,Yes,01-07-2021,-,-,458,0,458
49792,,Yes,01-07-2021,-,-,514.45,0,514.45
49793,,Yes,01-07-2021,-,-,600.2,0,600.2
49794,,Yes,01-07-2021,-,-,685.9,0,685.9
49795,,Yes,01-07-2021,-,-,771.65,0,771.65
49796,,Yes,01-07-2021,-,-,857.4,0,857.4
49797,,Yes,01-07-2021,-,-,943.1,0,943.1
49798,,Yes,01-07-2021,-,-,1028.85,0,1028.85
49800,,-,-,-,-,131.85,13.1408,149.18
49803,,-,-,-,-,169.5,13.1408,191.77
49806,,-,-,-,-,131.85,13.1408,149.18
49809,,-,-,-,-,216.5,13.1408,244.95
49812,,-,-,-,-,432.95,13.1408,489.84
49814,,Yes,01-07-2021,-,-,1028.7,0,1028.7
49815,,-,-,-,-,1426.85,0,1426.85
49818,,-,-,-,-,272.95,13.1408,308.82
49821,,-,-,-,-,432.95,13.1408,489.84
49824,,-,-,-,-,757.95,13.1408,857.55
49827,,-,-,-,-,470.7,13.1408,532.55
49830,,-,-,-,-,823.75,13.1408,932
49833,,-,-,-,-,517.8,13.1408,585.84
49836,,-,-,-,-,894.4,13.1408,1011.93
49837,,-,-,-,-,647.25,13.1408,732.3
49838,,-,-,-,-,1117.75,13.1408,1264.63
49839,,-,-,-,-,517.8,13.1408,585.84
49842,,-,-,Yes,01-07-2021,894.4,0,894.4
49845,,-,-,-,-,673.45,0,673.45
49848,,-,-,Yes,01-07-2021,160.05,0,160.05
49851,,-,-,-,-,450.5,0,450.5
49854,,-,-,-,-,376.55,13.1408,426.03
49857,,-,-,-,-,348.35,13.1408,394.13
49860,,-,-,-,-,338.45,0,338.45
49863,,-,-,Yes,01-07-2021,423.75,0,423.75
49866,,-,-,-,-,301.05,13.1408,340.61
49878,,-,-,-,-,56.5,13.1408,63.92
49881,,Yes,01-07-2021,-,-,228.85,0,228.85
49884,,Yes,01-07-2021,-,-,386.55,0,386.55
49887,,Yes,01-07-2021,-,-,309,0,309
49890,,Yes,01-07-2021,-,-,521.8,0,521.8
50100,,-,-,Yes,01-07-2021,272.95,0,272.95
50102,,-,-,Yes,01-07-2021,611.9,0,611.9
50103,,-,-,Yes,01-07-2021,329.6,0,329.6
50104,,-,-,Yes,01-07-2021,312.3,0,312.3
50106,,-,-,Yes,01-07-2021,470.7,0,470.7
50107,,Yes,01-07-2021,-,-,489.75,0,489.75
50109,,-,-,Yes,01-07-2021,470.7,0,470.7
50112,,-,-,-,-,361.05,13.1408,408.49
50115,,-,-,-,-,142.95,13.1408,161.74
50118,,-,-,-,-,815.3,0,815.3
50121,,-,-,Yes,01-07-2021,847.35,0,847.35
50127,,-,-,Yes,01-07-2021,702.5,0,702.5
50130,,-,-,-,-,312.3,13.1408,353.34
50200,,-,-,-,-,188.2,13.1408,212.93
50201,,-,-,-,-,329.5,13.1408,372.8
50203,,-,-,-,-,414.25,13.1408,468.69
50206,,-,-,-,-,611.9,13.1408,692.31
50209,,-,-,-,-,753.25,13.1408,852.23
50212,,-,-,-,-,1647.55,13.1408,1864.05
50215,,-,-,-,-,2071.2,13.1408,2343.37
50218,,-,-,-,-,2730.3,13.1408,3089.08
50221,,-,-,-,-,2541.85,13.1408,2875.87
50224,,-,-,-,-,2824.35,13.1408,3195.49
50227,,-,-,Yes,01-07-2021,3295.1,0,3295.1
50230,,-,-,Yes,01-07-2021,1694.6,0,1694.6
50233,,-,-,-,-,2165.35,13.1408,2449.89
50236,,-,-,-,-,1694.6,13.1408,1917.28
50239,,-,-,-,-,1129.65,13.1408,1278.1
50242,,Yes,01-07-2021,-,-,881.65,0,881.65
50245,,Yes,01-07-2021,-,-,2645.05,0,2645.05
50300,,-,-,-,-,1157.7,13.1408,1309.83
50303,,-,-,-,-,1580.6,13.1408,1788.3
50306,,-,-,-,-,2467.9,13.1408,2792.2
50309,,-,-,-,-,305.05,13.1408,345.14
50310,,Yes,01-07-2021,-,-,45.4,0,45.4
50312,,-,-,-,-,782.7,0,782.7
50315,,-,-,Yes,01-07-2021,693.3,0,693.3
50318,,-,-,Yes,01-07-2021,693.3,0,693.3
50321,,-,-,-,-,928.85,13.1408,1050.91
50324,,-,-,-,-,1324.15,13.1408,1498.15
50327,,-,-,Yes,01-07-2021,1615.15,0,1615.15
50330,,-,-,-,-,228.7,13.1408,258.75
50333,,-,-,-,-,616.85,13.1408,697.91
50335,,Yes,01-07-2021,-,-,641.8,0,641.8
50336,,-,-,-,-,922.05,13.1408,1043.21
50339,,-,-,-,-,614.4,0,614.4
50342,,-,-,Yes,01-07-2021,651.6,0,651.6
50345,,-,-,-,-,346.65,13.1408,392.2
50348,,-,-,-,-,228.7,13.1408,258.75
50349,,-,-,Yes,01-07-2021,320.15,0,320.15
50351,,-,-,-,-,1597.25,13.1408,1807.14
50352,,-,-,-,-,56.5,13.1408,63.92
50353,,-,-,Yes,01-07-2021,354.8,0,354.8
50354,,-,-,-,-,1310.15,13.1408,1482.31
50357,,-,-,-,-,561.55,13.1408,635.34
50360,,-,-,-,-,651.6,13.1408,737.22
50363,,-,-,Yes,01-07-2021,499.05,0,499.05
50366,,-,-,Yes,01-07-2021,873.45,0,873.45
50369,,-,-,-,-,651.6,13.1408,737.22
50372,,-,-,-,-,1143.8,13.1408,1294.1
50375,,-,-,-,-,499.05,13.1408,564.63
50378,,-,-,-,-,873.45,13.1408,988.23
50381,,-,-,-,-,651.6,13.1408,737.22
50384,,-,-,-,-,1143.8,13.1408,1294.1
50387,,-,-,Yes,01-07-2021,651.6,0,651.6
50390,,-,-,-,-,228.7,13.1408,258.75
50393,,-,-,-,-,845.6,13.1408,956.72
50394,,-,-,-,-,2777.3,13.1408,3142.26
50395,,Yes,01-07-2021,-,-,950.25,0,950.25
50396,,-,-,-,-,464.55,13.1408,525.6
50399,,-,-,-,-,922.05,13.1408,1043.21
50402,,-,-,Yes,01-07-2021,422.95,0,422.95
50405,,-,-,Yes,01-07-2021,575.4,0,575.4
50408,,-,-,Yes,01-07-2021,998.25,0,998.25
50411,,-,-,-,-,1310.15,13.1408,1482.31
50414,,-,-,-,-,1767.6,13.1408,1999.88
50417,,-,-,-,-,1310.15,13.1408,1482.31
50420,,-,-,-,-,1081.35,13.1408,1223.45
50423,,-,-,-,-,998.25,13.1408,1129.43
50426,,-,-,-,-,464.55,13.1408,525.6
50428,,Yes,01-07-2021,-,-,807.05,0,807.05
50450,,-,-,-,-,1226.9,13.1408,1388.12
50451,,-,-,-,-,1226.9,13.1408,1388.12
50455,,-,-,-,-,1389.4,13.1408,1571.98
50456,,-,-,-,-,1389.4,13.1408,1571.98
50460,,-,-,-,-,2074.45,13.1408,2347.05
50461,,-,-,-,-,2074.45,13.1408,2347.05
50465,,-,-,-,-,2921.8,13.1408,3305.75
50466,,-,-,-,-,2921.8,13.1408,3305.75
50470,,-,-,-,-,3705.55,13.1408,4192.49
50471,,-,-,-,-,3705.55,13.1408,4192.49
50475,,-,-,-,-,4275.85,13.1408,4837.73
50476,,-,-,-,-,4275.85,13.1408,4837.73
50500,,-,-,Yes,01-07-2021,276.65,0,276.65
50504,,-,-,Yes,01-07-2021,369.05,0,369.05
50508,,-,-,-,-,395.25,13.1408,447.19
50512,,-,-,-,-,527.3,13.1408,596.59
50516,,-,-,Yes,01-07-2021,355.85,0,355.85
50520,,-,-,Yes,01-07-2021,474.4,0,474.4
50524,,-,-,-,-,408.5,13.1408,462.18
50528,,-,-,-,-,659,13.1408,745.6
50532,,-,-,-,-,573.4,13.1408,648.75
50536,,-,-,-,-,764.4,13.1408,864.85
50540,,-,-,-,-,527.3,13.1408,596.59
50544,,-,-,-,-,263.6,13.1408,298.24
50548,,-,-,-,-,527.3,13.1408,596.59
50552,,-,-,-,-,454.75,13.1408,514.51
50556,,-,-,-,-,606.2,13.1408,685.86
50560,,-,-,-,-,474.4,13.1408,536.74
50564,,-,-,-,-,632.65,13.1408,715.78
50568,,-,-,-,-,553.6,13.1408,626.35
50572,,-,-,-,-,738.1,13.1408,835.09
50576,,-,-,-,-,606.2,13.1408,685.86
50580,,-,-,-,-,632.65,13.1408,715.78
50584,,-,-,-,-,606.2,13.1408,685.86
50588,,-,-,-,-,790.7,13.1408,894.6
50592,,Yes,01-07-2021,-,-,999.15,0,999.15
50596,,Yes,01-07-2021,-,-,312.35,0,312.35
50600,,-,-,-,-,434.7,13.1408,491.82
50604,,-,-,-,-,1845.05,13.1408,2087.5
50608,,-,-,-,-,3426.95,13.1408,3877.28
50612,,-,-,-,-,4874.5,13.1408,5515.05
50616,,-,-,-,-,619.35,13.1408,700.74
50620,,-,-,-,-,3426.95,13.1408,3877.28
50624,,-,-,-,-,3426.95,13.1408,3877.28
50628,,-,-,-,-,4233.2,13.1408,4789.48
50632,,-,-,-,-,3558.65,13.1408,4026.28
50636,,-,-,-,-,3954.1,13.1408,4473.7
50640,,-,-,-,-,2185.8,13.1408,2473.03
50644,,-,-,-,-,2108.95,13.1408,2386.08
50650,,-,-,Yes,01-07-2021,414.75,0,414.75
50654,,-,-,-,-,496.65,13.1408,561.91
50658,,-,-,Yes,01-07-2021,197.75,0,197.75
50950,,-,-,-,-,817.1,13.1408,924.47
50952,,-,-,-,-,817.1,13.1408,924.47
51011,,Yes,01-01-2019,-,-,1458.45,2.5,1494.91
51012,,Yes,01-01-2019,-,-,1944.4,2.5,1993.01
51013,,Yes,01-01-2019,-,-,2430.55,2.5,2491.31
51014,,Yes,01-01-2019,-,-,2916.65,2.5,2989.57
51015,,Yes,01-01-2019,-,-,3402.75,2.5,3487.82
51020,,Yes,01-01-2019,-,-,777.7,2.5,797.14
51021,,Yes,01-01-2019,-,-,1301.7,2.5,1334.24
51022,,Yes,01-01-2019,-,-,1619.2,2.5,1659.68
51023,,Yes,01-01-2019,-,-,1926.95,2.5,1975.12
51024,,Yes,01-01-2019,-,-,2224.65,2.5,2280.27
51025,,Yes,01-01-2019,-,-,2600.15,2.5,2665.15
51026,,Yes,01-01-2019,-,-,2846.75,2.5,2917.92
51031,,Yes,01-01-2019,-,-,956.5,2.5,980.41
51032,,Yes,01-01-2019,-,-,1147.85,2.5,1176.55
51033,,Yes,01-01-2019,-,-,1339.15,2.5,1372.63
51034,,Yes,01-01-2019,-,-,1434.8,2.5,1470.67
51035,,Yes,01-01-2019,-,-,1530.4,2.5,1568.66
51036,,Yes,01-01-2019,-,-,1626.1,2.5,1666.75
51041,,Yes,01-01-2019,-,-,1100,2.5,1127.5
51042,,Yes,01-01-2019,-,-,1540.05,2.5,1578.55
51043,,Yes,01-01-2019,-,-,1925.05,2.5,1973.18
51044,,Yes,01-01-2019,-,-,2090.05,2.5,2142.3
51045,,Yes,01-01-2019,-,-,2200.05,2.5,2255.05
51051,,Yes,01-01-2019,-,-,1879.6,2.5,1926.59
51052,,Yes,01-01-2019,-,-,2286,2.5,2343.15
51053,,Yes,01-01-2019,-,-,2600.95,2.5,2665.97
51054,,Yes,01-01-2019,-,-,1386.85,2.5,1421.52
51055,,Yes,01-01-2019,-,-,2080.25,2.5,2132.26
51056,,Yes,01-01-2019,-,-,2426.95,2.5,2487.62
51057,,Yes,01-01-2019,-,-,2438.4,2.5,2499.36
51058,,Yes,01-01-2019,-,-,2743.7,2.5,2812.29
51059,,Yes,01-01-2019,-,-,3352.8,2.5,3436.62
51061,,Yes,01-01-2019,-,-,2880,2.5,2952
51062,,Yes,01-01-2019,-,-,3733.15,2.5,3826.48
51063,,Yes,01-01-2019,-,-,4521.55,2.5,4634.59
51064,,Yes,01-01-2019,-,-,5032.1,2.5,5157.9
51065,,Yes,01-01-2019,-,-,5565.45,2.5,5704.59
51066,,Yes,01-01-2019,-,-,5859.8,2.5,6006.29
51071,,Yes,01-01-2019,-,-,2540,2.5,2603.5
51072,,Yes,01-01-2019,-,-,2641.6,2.5,2707.64
51073,,Yes,01-01-2019,-,-,3352.8,2.5,3436.62
51102,,Yes,01-01-2019,-,-,1202.35,2.5,1232.41
51103,,Yes,01-01-2019,-,-,2113.05,2.5,2165.88
51110,,Yes,01-01-2019,-,-,765.3,2.5,784.43
51111,,Yes,01-01-2019,-,-,325.25,2.5,333.38
51112,,Yes,01-01-2019,-,-,219.95,2.5,225.45
51113,,Yes,01-01-2019,-,-,243.9,2.5,250
51114,,Yes,01-01-2019,-,-,430.55,2.5,441.31
51115,,Yes,01-01-2019,-,-,430.55,2.5,441.31
51120,,Yes,01-01-2019,-,-,239.25,2.5,245.23
51130,,Yes,01-01-2019,-,-,1822.35,2.5,1867.91
51131,,Yes,01-01-2019,-,-,1100,2.5,1127.5
51140,,Yes,01-01-2019,-,-,449.55,2.5,460.79
51141,,Yes,01-01-2019,-,-,831.65,2.5,852.44
51145,,Yes,01-01-2019,-,-,449.55,2.5,460.79
51150,,Yes,01-01-2019,-,-,452.55,2.5,463.86
51160,,Yes,01-01-2019,-,-,1168.4,2.5,1197.61
51165,,Yes,01-01-2019,-,-,1473.2,2.5,1510.03
51170,,Yes,01-01-2019,-,-,2219.55,2.5,2275.04
51171,,Yes,01-01-2019,-,-,932.1,2.5,955.4
51300,,-,-,-,-,86.3,13.1408,97.64
51303,Yes,-,-,-,-,0,0,0
51306,,-,-,-,-,124.65,13.1408,141.03
51309,Yes,-,-,-,-,0,0,0
51312,Yes,-,-,-,-,0,0,0
51315,,-,-,-,-,272.4,13.1408,308.2
51318,,-,-,-,-,179.75,13.1408,203.37
51700,,-,-,-,-,85.55,13.1408,96.79
51703,,-,-,-,-,43,13.1408,48.65
51800,,-,-,-,-,86.3,13.1408,97.64
51803,Yes,-,-,-,-,0,0,0
51900,,-,-,-,-,326.05,13.1408,368.9
51902,,-,-,-,-,73.9,13.1408,83.61
51904,,-,-,-,-,454.85,13.1408,514.62
51906,,-,-,-,-,691.75,13.1408,782.65
52000,,-,-,-,-,82.5,13.1408,93.34
52003,,-,-,-,-,117.55,13.1408,133
52006,,-,-,-,-,117.55,13.1408,133
52009,,-,-,-,-,185.6,13.1408,209.99
52010,,-,-,-,-,254,13.1408,287.38
52012,,-,-,-,-,23.5,13.1408,26.59
52015,,-,-,-,-,109.9,13.1408,124.34
52018,,-,-,-,-,276.8,13.1408,313.17
52021,,-,-,-,-,29.45,13.1408,33.32
52024,,-,-,-,-,52.2,13.1408,59.06
52025,,-,-,-,-,183.9,13.1408,208.07
52027,,-,-,-,-,149.75,13.1408,169.43
52030,,-,-,-,-,90,13.1408,101.83
52033,,-,-,-,-,183.9,13.1408,208.07
52034,,-,-,-,-,43,13.1408,48.65
52035,,-,-,-,-,476.1,13.1408,538.66
52036,,-,-,-,-,126.9,13.1408,143.58
52039,,-,-,-,-,326.05,13.1408,368.9
52042,,-,-,-,-,172.5,13.1408,195.17
52045,,-,-,-,-,246.5,13.1408,278.89
52048,,-,-,-,-,371.5,13.1408,420.32
52051,,-,-,-,-,502.25,13.1408,568.25
52054,,-,-,-,-,587.6,13.1408,664.82
52055,,-,-,-,-,27.35,13.1408,30.94
